username,tr,rank,glicko,rd,apm,pps,vs
jamieyyy,11718.885180892585,a,1596.1758144586554,65.77342621084127,22.4,1.16,54.18
p1oneer,11717.440758560298,a+,1596.1156630323899,84.11617123672147,31.01,1.18,58.84
xwennnn,11716.37125535225,a,1596.5403926739825,74.00953636811826,24.63,1.27,53.55
kikiki123,11715.908992778144,a,1595.6937118282337,60.59835127279035,22.05,1.25,49.48
katti3,11715.376800119184,a,1595.9175830139563,73.76969815261926,29.44,1.14,58.97
ggsef,11715.247475331284,a,1596.1256617557979,72.29394631209233,34.79,1.17,66.19
astronautpotato,11715.207837615855,a,1596.2910491956754,71.02638713889188,31.36,1.15,64.59
moros1138,11714.750058107807,a,1595.9521811494246,79.91357742129519,17.59,1.1,40.89
danercg,11714.6544064089,a,1595.6276444056423,60.66660459563616,25.76,1.43,53.85
vedraa,11714.14336176036,a,1595.8719953156535,65.15733767084959,19.08,1.26,44.02
tapshipt,11713.692184193962,a,1748.7494628354914,91.26263077457995,33.33,1.32,69.65
ckoft,11713.524021972793,a,1596.6901331938918,83.03180395091114,23,1.35,49.52
blurioun,11713.179610619945,a,1595.5404735468562,60.589985695332665,25.29,1.27,56.25
lanshan087,11712.998185850014,a,1595.8492753861974,75.83922453190354,25.62,1.08,55.52
kaeizz,11712.669532004882,a,1596.579624282104,84.0291596590125,18.2,1.32,44.24
noja,11712.138652821717,a,1595.855655315506,66.73547274922534,23.68,1.11,51.78
erichsu,11710.501398205592,a,1595.4831378662789,62.11865805298362,21.95,0.96,55.13
kerotto,11710.462704834552,a,1766.2031724942242,99.9,36.06,1.09,77.08
qloofs,11710.071290122154,a,1717.0103322169919,85.21812906133107,34.62,1.38,75.03
reistro,11710.007048061258,a,1733.0153495539212,91.39184329893794,33.24,1.8,72.25
maxbrick,11709.15951016587,a,1595.3404789569258,61.00286037064381,30.5,1.06,57.93
ninxz,11708.812870016996,a,1595.308359307528,60.792395123221795,25.76,1.26,57.38
klmelati,11708.364841109864,a,1595.2877438288485,60.86617052681505,28.04,1.45,57.46
bananaftf123,11707.522740419314,a+,1595.2497445467836,99.01732034392884,25.92,1.24,54.48
crnnngyn,11706.923287664502,a,1609.1279181285863,86.82651266419163,20.47,1.33,50.2
boomjames,11706.418137688364,a,1595.431793581602,65.04782709964279,27.93,1.36,59.59
nagpapaiyak,11706.30930849554,a,1595.5524910668294,67.13556851449674,19.97,1.2,48.98
ljio,11705.765825000208,a,1595.1336053190544,60.7220732431332,30.41,0.98,60.15
tj99,11705.37741595328,a,1595.1976675203769,65.14381580090314,23.92,1.4,51.35
ttrsplyr,11705.10301834219,a+,1595.4191069653327,95.05540893115753,26.21,0.89,59.19
ropilou,11703.353027786252,a,1595.010033082998,60.911982064142286,22.89,1.12,51.52
amjad,11703.097433694129,a,1595.007580406837,61.10874038576579,27.3,1.37,63.74
peater,11702.5262342543,a,1597.0792700520767,95.28753545128077,25.98,1.4,52.93
orange-jews,11702.444064693533,a,1594.9322378620684,60.46452891319586,26.25,1.53,56.6
airfest,11702.29051223607,a,1595.0336225871158,98.2904931132182,29.61,1.04,57.5
kaktie,11700.836372940676,a,1595.2200294461934,75.72410116843045,23.81,1.28,51.28
airreal,11700.737303808535,a,1594.858088190623,60.81940085084164,25.56,1.03,57.87
sagam,11700.111378544874,a,1594.969223238434,63.24734829553246,34.38,1.18,65.58
siroo,11699.354821041326,a,1594.7794428646346,60.79797361753788,30.94,1.09,64.78
ditmelehai,11699.236524412123,a,1596.2763134089619,85.43556842432879,31.32,1.1,65.7
yanyn,11698.873624684029,a,1596.1799793604325,99.21326473394772,20.25,1.01,49.32
cerlyne,11698.860117559867,a,1595.9828842380339,88.0340470802434,25.99,1.17,51.68
iplaygamez476,11698.391249701153,a,1659.5817601212295,82.5840281029471,27.92,1.1,63.52
ismell,11697.67450637414,a+,1594.7040115921443,98.10764997660861,26.44,1.22,56.26
seungmin12,11697.554067363182,a,1594.6624549941073,67.52750070508608,31.36,1.26,64.83
halcasman,11697.17160837424,a,1594.746970427063,62.2914098594677,34.37,1.04,60.28
sgralt,11696.756100621238,a,1595.2086961523187,75.32082105372754,23.31,1.16,55.05
lkyul,11696.614505577754,a,1596.3433755410754,88.92050662514845,21.75,1.35,52.94
naturevalleybear,11695.863899768348,a,1594.948081910383,74.84600241682539,24.55,1.26,49.45
dddooottt,11695.447886607139,a,1733.5839983568792,99.9,29.12,1.49,62.71
lalakers,11695.419805349002,a,1594.570950184719,60.99289956700333,25.91,1.33,60.05
artrix12,11695.044620349545,a,1594.5615197543266,61.18582887570127,27.1,1.37,60.2
zxiang,11694.845735853112,a,1596.5265245209046,93.47956719820124,27.89,1.21,63.62
crisll,11693.280839239917,a,1672.851985628042,90.84375489973704,33.3,1.18,68.73
debeatkcraus,11692.813016054595,a,1608.249557299351,95.69984943588419,23.97,1.27,54.34
doddod,11691.53214216147,a,1594.5280364579803,63.90747923442975,38.62,1.16,78.83
kent0916,11691.142426753686,a,1594.3336814376437,61.027721720139525,28.82,1.07,57.55
wkdy,11691.010860768944,a,1594.65368985892,66.48423295279146,32.31,1.44,64.88
lds961006,11690.660064827975,a,1594.3215984084534,61.27708659572477,24.91,1.23,56.83
sihape,11690.581005024776,a,1594.307309417942,61.11209265274857,30.2,1.18,60.13
kingsleyc12,11690.379268389577,a,1594.292630811024,71.0553842544733,26.52,1.29,58.88
mamamia77,11690.067601621684,a,1594.4651995891018,64.22870562739163,27.33,1.34,58.11
uppan1,11689.999147407136,a+,1594.2924539692817,89.40831395365535,22.85,1.15,51.42
initard,11689.176025449211,a,1594.443669126014,64.70322958000652,23.2,1.85,54.36
tulgaa9909,11688.964207623345,a,1594.1908360198374,60.67663509695581,24.07,1.45,48.93
alvinchip,11688.497315382314,a+,1594.209131606185,93.42061545812194,24.85,1.09,55.15
bgemry,11688.333265322619,a,1594.3027455807112,63.140012574588326,32.02,1.69,67.31
screamncream,11687.978014529406,a,1594.1625445036352,61.127096789126384,28.25,1.23,53.01
degif,11687.945230774934,a+,1594.152012261819,96.9813552568959,29.32,1.29,66.05
lewyxd,11687.208183013907,a,1594.4499772885258,66.64788557481187,30.35,1.21,68.37
huang69,11686.711910820493,a,1594.4577797252416,82.24164085574226,23.6,1.33,48.58
eku_,11686.403201416311,a,1594.6076647988405,80.01960580829073,24.06,1.19,52.97
nooboops,11686.042544508602,a,1594.0421305690302,67.92394620529686,26.93,1.12,56.81
johanaaa314,11685.818598179942,a,1594.0784860500119,61.74386055324546,32.87,1.16,64.69
feng15,11685.80178970284,a,1594.048787003183,63.26162049662632,27.09,1.1,58.71
munkhtulgabt,11685.013751240409,a,1620.7478328013117,90.8040651856169,26.71,1.38,55.31
diosbrando,11683.704672548418,a,1593.9607943979977,61.754659888381674,26.14,1.13,54.61
bibibibbo,11682.932202821492,a,1594.9587585631252,96.04829152517273,27.97,1.08,60.68
benhsieh,11682.907545090422,a,1594.5714996994282,87.6836530219968,26.42,1.28,54.85
plsohni,11682.846584388844,a,1593.8861526404303,61.307687281072035,25.17,1.21,54.48
loaf_around,11681.768073668512,a,1594.3920690641646,70.77229398058918,25.48,1.29,57.24
blazingaway,11681.711964864242,a+,1593.7988694334213,88.90757524443977,29.15,1.24,59.24
axo518,11681.228223067443,a,1593.7604031733583,60.715655886233876,25.13,1.15,62.97
geonna,11680.104759921149,a,1607.350885911192,83.12905897737556,23.77,1.21,53.49
f1recracker,11680.10047371209,a,1594.330668308369,71.31260487345658,26.69,1.07,60.25
4orther,11680.043193461051,a,1594.0738768611873,67.08700601531258,28.68,1.02,59.13
2ny1213,11679.80742913511,a,1593.6707374089096,60.54397580874258,22.15,1.13,49.86
muzidan,11679.291586993724,a,1594.8958955992127,81.40337650282012,27.99,1.07,63.07
trixie___,11678.928692805017,a,1594.0514549473742,73.75859242524687,23.85,1.17,53.48
frankito123,11678.884344933598,a,1686.2578484772741,83.59331802026303,29.78,1.33,67.69
siro-_-,11678.823531082471,a,1593.613188743553,60.501514429827616,23.42,1.17,49.43
dgyd,11677.524156173708,a,1595.0160299241916,99.01596558596425,36.65,1.13,72.63
mataron,11677.000153498157,a,1644.096644280342,69.37271686972994,36.16,1.17,74.27
k80dey,11676.421522259468,a,1593.4862658236493,60.62676511334673,27.9,1.29,54.11
pro-crastinator,11676.397890955603,a,1593.4925343213918,60.75491517744975,25.27,1.61,55.14
shiruwu,11676.025886775255,a,1595.3068561510092,91.14720101883485,28.35,1.19,59.95
onez3ro,11675.893333246639,a,1593.5046059661245,61.43509864685949,21.85,0.91,52.09
chengggg,11675.834330535587,a,1593.9548634150394,69.05135756793277,27.7,1.22,60.18
nimirod,11675.592038754272,a,1594.2339407416976,74.92837727587423,25.74,1.14,59.34
iplaybss,11674.86127386313,a,1594.1705807435496,73.5605581644973,30.8,1.23,60.66
moodz,11674.8371104779,a,1593.4394000783284,61.332122022143054,21.64,1.32,52.13
chanranko,11674.790126837386,a,1593.4047391067675,60.79102691149173,22.91,1.17,56.2
meeeeeow,11674.364348325993,a,1593.5244792878466,63.21379413453399,18.66,0.98,46.49
yujji,11674.019678276329,a,1593.3836995465356,76.16383523738023,21.36,1.07,44.23
sunnych,11672.5496872725,a,1593.3754931394437,62.41510896143474,26.56,1.05,57.7
caramelicecream,11671.680992958472,a,1593.2696937794144,61.44879385880244,23.61,1.17,54.38
topsycret,11670.633736851396,a,1593.1631416136743,60.636711298103506,26.93,1.32,58.87
blazichard,11670.56606765085,a,1618.6297278946795,80.17583734289033,35.5,1.27,75.04
gr0at_666,11670.225294793987,a,1593.1531047870274,67.85374444175929,27.38,1.2,58.7
eljojo0,11669.69843989874,a,1595.369842311175,98.03181134683113,27.54,1.27,60.04
leemdark,11669.676370871264,a,1593.3943807698456,75.45051741077442,23.81,1.23,59.25
emp3r0r,11669.573032870303,a,1593.1366506138652,61.1932202621537,37.65,1.11,68.64
boniaoeo,11669.51837638988,a,1593.4548906866373,66.618856486195,25.33,1.35,56.06
fljn,11668.735987737802,a,1593.757604706938,84.43368133086297,22.16,1.29,46.21
oreo_boy,11668.734601234557,a,1593.1969313009363,63.00831006285348,19.4,1.08,47.17
hamachi,11668.430608712995,a,1594.7781792825908,89.59152329006143,29.6,1.07,58.66
bird_tickler,11668.113807723565,a,1671.872200968657,84.29334599809606,30.65,1.26,63.62
gary900213,11668.03397572493,a+,1593.2663250558344,86.84449232258841,28.98,0.94,61.58
b0y,11667.983539441235,a,1593.224998376886,65.19427288681668,26.89,1.21,57.14
tetrafreak,11667.232017025826,a,1593.1428078199613,63.51674355163545,27.87,1.14,59.1
t-stack,11667.005130919135,a,1592.9798979357106,60.971105462431396,23.68,1.21,51.08
alecks1608,11666.786875606482,a,1593.1446510785138,63.96991628985842,27.47,1.28,57.8
tyforpoints,11666.304003412362,a,1592.9422165781384,60.99722939437347,30.45,1.52,59.07
maxkeeper,11665.778713623444,a,1592.9161340811952,61.05331244013253,26.33,1.02,58.18
sport1221,11665.64401675905,a,1593.16468282724,71.39187240560285,22.03,1.04,48.38
stardolphin,11665.066556066962,a,1592.8474248691318,60.562505794793836,29.81,1.18,62.48
maygee,11664.643215334321,a,1592.8433648199812,60.89606153207718,25.33,1.2,58.58
user-25065932931,11663.779829775627,a,1593.1227989806655,66.45164438318844,30.81,1.35,69.19
thecreeeps,11663.566147298448,a,1593.0452976905299,65.34417255353412,25.24,1.31,56.32
leeyousa,11663.130766586215,a,1593.351596375864,70.92116359529982,26.41,1.21,57.45
popex,11663.081858578957,a,1763.6799595399825,99.9,34.51,1.65,78.95
quyz,11662.785689284188,a+,1592.7489172453866,88.05689870280067,32.71,1.44,60.87
littlenaughty,11662.57292731459,a,1593.578876773465,75.25751512238057,24.59,1.12,55.2
petishaa,11662.535985374414,a,1592.9371208786279,64.4906643964879,22.62,1.25,49.2
ke-ran,11661.55688655016,a,1592.673265527335,61.93911496553065,34.38,1.1,64.27
dodiii12e,11660.354213148968,a,1592.5915446817787,60.692713277504886,21.17,1.21,47.89
lipenaki,11658.710142091148,a,1592.8827286093538,81.20568136558958,22.31,1.14,55.05
suumopuro,11658.646972545394,a,1593.6338112076219,79.87896848688524,33.24,1.29,67.16
postmapache,11658.570590216896,a,1593.5067310773836,77.83124001372693,24.78,1.18,57.77
ackmyskill,11658.509050258759,a,1593.6494642105956,94.26978626077192,24.46,1.24,49.69
yabarta,11658.43039821511,a,1593.1051421454395,72.2274406487256,27.74,1.07,62.31
demiculus,11657.493084713355,a+,1592.7848673251033,98.70554750466012,20.53,0.99,52.44
cherriematcha,11657.382640187361,a,1592.4428881337328,60.991982618740735,27.71,1.32,58.04
doussy,11657.29893622171,a,1592.4787040130425,61.68331693990571,24.79,1.26,49.98
mmsfa,11657.034592012666,a,1592.6748229209015,65.27461914820478,25.83,1.18,63.03
aintgonlose,11656.705491206394,a,1592.3873287405393,60.689779613674574,27.38,1.68,59.91
tjing,11656.04914167924,a,1592.3805669387912,61.20156547930278,28.2,1.3,58.03
shoepotato,11655.756205499287,a,1592.346959408999,66.907197309893,32.57,1.23,66.74
darkesttimeline,11653.961794172099,a,1592.4973050073156,65.18660261926489,24.18,1.27,57.24
vim123,11653.254340925509,a,1592.2480684891239,61.60948861750099,23.22,1.19,48.06
moonmountain,11653.202856675245,a,1592.8200201339519,71.38344077240052,32.5,0.97,66.34
darmand0,11653.05403631045,a,1592.1890213376876,60.79050420122903,21.43,1.16,46.56
martinley2020,11651.958527300712,a,1592.456889990811,66.41176265323938,31.62,1.44,62.37
johnnydu,11651.489812992306,a,1592.0892056890002,60.578871925493274,25.55,1.1,60.09
lozi94,11651.31006194281,a,1592.513729156232,71.99753451744674,32.76,1.07,69.75
pencilless,11650.597904732615,a,1606.6001840479832,97.31700673756401,26.52,1.22,57.39
zaraki8,11650.16952296534,a,1593.176818776919,80.26545695137106,24.08,1.1,54.71
polloelhermoso,11649.713475879658,a,1592.1792047375616,76.82256681679658,25.72,1.26,60.55
wldald514,11649.65036231003,a,1593.005298569861,77.88215867440145,21.04,1.12,53.03
ding_a0802,11648.61707167985,a,1592.5146157576148,70.58355023300999,22.01,0.92,48.9
hweih,11648.309603383217,a+,1591.939198942977,81.05653264003612,27.8,1.37,56.18
xhixhii,11647.899775045347,a,1591.896016137028,60.70840124365509,23.61,1.35,55.84
ellytheelledoggo,11647.852934297094,a,1592.5452189880527,71.8318451171024,26.65,1.58,57.14
samtheman423,11647.355500860027,a,1591.8916812327218,61.156939708224265,31,1.47,69.01
polzdogg013,11647.26123131019,a+,1592.3226244410089,94.61692393413217,30.7,1,63.84
snwdy,11647.231935723641,a,1593.4215032025036,89.12888844640982,29.41,1.34,60.33
beanstack,11646.91098028464,a,1592.2424826062938,73.58700990062067,26.71,1.21,55.96
vaxart,11646.245077685078,a,1591.857228985824,61.63228573160077,30.27,1.4,56.32
ho1211,11646.029844217579,a,1591.8205317059674,67.20845497461431,20.42,1.19,50.25
husidin,11646.027496345678,a,1591.9189501374674,62.90118805244816,27.14,1.18,58.05
hhhcomma,11645.824172618724,a,1617.2295915327786,73.91558416827745,25.59,1.31,54.61
oohuman1107,11645.544334893108,a,1591.8487272962986,62.15992735936808,30,1.44,62.01
littlebabayaga,11645.4564772383,a,1591.7724500307108,60.932985785732825,28.53,1.43,57.86
sillily,11644.746681638018,a,1592.6927678675504,77.28842900567732,27.28,1.23,63.29
edgelord6699,11644.467201162946,a+,1591.7124712217346,89.85280257043448,27.86,1.33,59.92
you_died_a,11644.389758218955,a,1591.793595249153,62.3229877890323,34.63,1.26,68.89
akiitan,11643.864924954172,a,1591.7007991330884,61.23178951574387,17.68,0.91,43.37
hakun01,11643.790959479162,a,1591.9766219041358,66.03764710168615,25.04,1.32,59.71
kidsnow,11643.247292927123,a,1591.8877535992294,73.03782041588835,23.65,1.15,54.92
zi18,11642.732246966509,a,1591.635414990843,61.19678217405286,23.55,1.35,51.56
ban11ana,11642.60292708203,a,1591.675911528415,62.018837107074205,22.97,1,52.51
temka231251235,11642.421565989802,a,1591.7255814138077,63.04802377505117,29.59,1.21,62.69
parkbench,11642.13177062746,a,1591.6202663345825,61.51450203684981,29.49,1.49,61.25
dalteaa,11642.130767956869,a+,1591.5823335496375,82.8616017304945,31.14,1.23,65.28
kaidio,11641.892751775567,a+,1591.6030038280326,97.44743617286917,24.78,1.25,51.64
kankan2007,11641.724577670324,a,1592.4729378915526,77.46016106783877,31.84,1.18,62.36
jkwild,11641.656555640471,a,1591.6181871787246,61.93674368482057,25.31,1.1,52.5
shengyuan,11640.556083031384,a+,1591.5308284878536,98.49220111227551,22.68,1.37,48.27
smalleyes123,11639.429768860602,a,1593.3878451916773,99.95206060652276,25.16,1.3,55.34
lzjie,11639.153886413924,a,1591.4138297949094,60.82622141645401,20.67,1.51,51.78
poumort,11639.11810021845,a,1591.5179767950626,62.65814703911821,24.05,1.24,57.38
breakplus,11639.09620692084,a,1591.4014425975704,60.66789836772542,29.94,1.3,67.09
banana_rama,11638.664388522408,a,1591.378607576523,60.690492870027185,31.11,1.25,63.93
iglii,11638.197767087097,a,1591.7773212881746,73.0019157368313,30.15,1.55,63
badthoughts13,11638.115706965407,a,1591.9478336720385,70.99653814395843,20.72,1.19,53.97
eysontv,11637.933206939371,a,1591.3941844514745,61.66625000741508,20.57,1.2,45.31
cookie_enjoyer22,11637.891751024652,a,1591.7427187482056,78.70350937892154,22.96,1.28,52.53
bi-degen,11637.195787296649,a,1591.5461178146898,76.99766563639545,19.12,0.9,51
tlswnsh,11636.97180952397,a,1593.104355829638,91.57660136255176,25.82,0.96,60.11
spethh,11636.970060714559,a,1591.6579849558682,67.13787224717235,24.59,1.34,58.56
gualalalala,11636.442951924011,a,1591.8929560950753,77.66732578967883,24.32,1.06,53.61
bubet0909,11636.435135197866,a+,1591.2582144825058,98.76388267277414,38.58,1.61,73.97
abhinavac,11636.159466451025,a,1592.0741111211817,79.02577761711562,27.57,1.18,54.35
marthastewart,11636.104333560106,a,1591.251974084935,60.976013232050235,22.43,1.53,50.15
ubussysaka,11636.062577158267,a,1591.725376781502,75.16763401754821,27.32,1.32,59.24
qwertxy,11636.007382387694,a,1592.842282036439,88.12253143249302,23.56,1.16,53.99
jabolin,11635.270317366094,a,1591.4992638218705,71.0496198464205,23.54,1.02,54.39
renunot,11634.786491129948,a,1616.3175491418235,77.01163439827381,29.6,1.39,65.04
wb00125,11634.75180589486,a,1591.182552758697,61.08354346625829,38.54,1.18,69.7
zakadina,11634.667556556507,a,1629.4144296416346,81.50635893151315,24.15,1.09,57.22
ronnie_frown,11634.420331451303,a,1591.5558592544435,79.84284160099243,34.02,1.03,70.44
cherouvles,11634.196829012131,a,1591.128666436304,64.68750185905262,29.08,1.41,60.38
dontblink404,11633.634227616696,a,1591.1059862709099,60.839610337092715,28.72,1.47,56.64
mizaytoop,11632.589248876398,a,1591.5226817849136,83.04000842111141,28.28,0.98,60.04
inthivel,11632.350923509384,a,1668.928915491026,75.62893129832679,34.28,1.54,65.67
hujaa,11630.882226643767,a+,1590.9438692270335,94.69625575043852,25.88,1.21,57.22
lcjzg5840,11630.681393458952,a+,1591.4485481290683,92.60897212961969,27.38,0.97,63.51
daawka,11630.086125206046,a,1591.2313745465494,84.44571214191208,19.72,0.99,47.75
elements,11630.0626250435,a+,1590.9751956195737,86.03593783474923,26.88,0.83,54.58
p4thless,11629.728634418472,a,1629.0335557319734,78.24939493316919,26.72,1.21,61.63
madeyedjack,11629.087681025885,a,1591.7582632688561,76.44602397777973,26.78,1.36,51.27
gadagad,11628.944125564336,a,1590.8296470690016,60.594042625376595,20.53,1.03,53.28
autumnar_wick,11628.624522159034,a,1592.5260012693352,89.86749970608761,29.2,1.36,63.67
deionsilog,11627.32532672446,a,1590.7696246120468,61.124359860956304,27.41,1.61,58.53
bigbigbird,11627.259957577162,a,1590.790568358042,61.55231764185713,26.15,1.08,55.47
crabrangoon,11625.661352504798,a,1628.8877570421905,75.1886392164938,29.09,1.3,62.27
